company,specific_bean_origin_or_bar_name,review_date,cocoa_percent,company_location,rating,Bean_Type,country_of_bean_origin,trinitario_bean,criollo_bean,blend_bean,forastero_bean,new_rating
Cacao Atlanta,Tumbes,2014,75.0,U.S.A,2,Criollo,Peru,0,criollo,0,0,2
Cacao Atlanta,"Dominican Republic, ""Love Bar""",2010,75.0,U.S.A,2,,Dominican Republic,,,,,2
Cacao Atlanta,Dominican Republic w/ nibs,2010,75.0,U.S.A,2,,Dominican Republic,,,,,3
Cacao Atlanta,Patanemo,2010,75.0,U.S.A,2,,Venezuela,,,,,2
Cacao Barry,Grand 'Anse,2016,65.0,France,3,"Trinitario, Criollo",Haiti,"trinitario, criollo","trinitario, criollo",0,0,4
Cacao Barry,Santo Domingo,2010,70.0,France,3,,Dominican Republic,,,,,3
Cacao Barry,Tanzania,2008,75.0,France,2,,Tanzania,,,,,6
Cacao Barry,Venezuela,2007,72.0,France,2,,Venezuela,,,,,6
Cacao Barry,Mexico,2007,66.0,France,3,,Mexico,,,,,3
Cacao de Origen,Chuao,2015,77.0,Venezuela,3,Trinitario,Venezuela,trinitario,0,0,0,4
Cacao de Origen,Rio Caribe,2015,75.0,Venezuela,3,Trinitario,Venezuela,trinitario,0,0,0,4
Cacao de Origen,Agua Fria; Sucre region,2014,75.0,Venezuela,2,,Venezuela,,,,,2
Cacao de Origen,Macuare; Miranda; Chloe formula,2014,74.0,Venezuela,3,,Venezuela,,,,,4
Cacao de Origen,"Chuao, Aragua region",2014,75.0,Venezuela,3,Trinitario,Venezuela,trinitario,0,0,0,4
Cacao de Origen,"Chuao, Aragua region",2014,70.0,Venezuela,3,Trinitario,Venezuela,trinitario,0,0,0,5
Cacao de Origin,Hacienda la Trinidad,2015,74.0,Venezuela,3,,Venezuela,,,,,4
Cacao Hunters,Macondo,2016,71.0,Colombia,3,,Colombia,,,,,5
Cacao Hunters,Perla Negra,2016,74.0,Colombia,3,,Colombia,,,,,5
Cacao Hunters,Arhuacos,2015,72.0,Colombia,3,,Colombia,,,,,5
Cacao Hunters,Sierra Nevada,2014,64.0,Colombia,3,,Colombia,,,,,4
Cacao Hunters,Tumaco,2014,70.0,Colombia,3,,Colombia,,,,,4
Cacao Hunters,"Boyaca, Aprocampa Coop, Pauna",2014,69.0,Colombia,2,,Colombia,,,,,3
Cacao Hunters,Arauca,2014,70.0,Colombia,3,,Colombia,,,,,4
Cacao Market,"Jutiapa, lot 050916D",2016,70.0,U.S.A,3,Trinitario,Honduras,trinitario,0,0,0,4
Cacao Prieto,"Criollo, Dominican Republic",2012,72.0,U.S.A,3,Criollo,Dominican Republic,0,criollo,0,0,5
Cacao Prieto,"Dominican Republicm, rustic",2011,72.0,U.S.A,3,,Dominican Republic,,,,,3
Cacao Prieto,Dominican Republic,2011,66.0,U.S.A,3,,Dominican Republic,,,,,5
Cacao Prieto,"Dominican Republic, rustic",2011,65.0,U.S.A,3,,Dominican Republic,,,,,4
Cacao Sampaka,"Mahali, Kasai",2016,70.0,Spain,3,Criollo,Congo,0,criollo,0,0,4
Cacao Sampaka,Madagascar,2010,71.0,Spain,3,Trinitario,Madagascar,trinitario,0,0,0,4
Cacao Sampaka,Ecuador,2010,71.0,Spain,3,,Ecuador,,,,,5
Cacao Sampaka,Papua,2010,71.0,Spain,4,,Papua New Guinea,,,,,6
Cacao Sampaka,Grenada,2010,71.0,Spain,3,Trinitario,Grenada,trinitario,0,0,0,4
Cacao Sampaka,Venezuela,2010,71.0,Spain,3,,Venezuela,,,,,4
Cacao Sampaka,Venezuela,2010,77.0,Spain,3,,Venezuela,,,,,4
Cacao Sampaka,"Porcelana, Tabasco, La Joya",2009,70.0,Spain,4,Criollo,Mexico,0,criollo,0,0,6
Cacao Sampaka,"Xoconusco, Chiapas",2009,70.0,Spain,4,Criollo,Mexico,0,criollo,0,0,6
Cacao Store,Madagascar,2015,70.0,Japan,3,Trinitario,Madagascar,trinitario,0,0,0,3
Cacao Store,Peru,2015,70.0,Japan,3,,Peru,,,,,4
Cacao Store,Vietnam,2015,70.0,Japan,3,Trinitario,Vietnam,trinitario,0,0,0,4
Cacaosuyo (Theobroma Inversiones),Piura,2013,70.0,Peru,3,,Peru,,,,,4
Cacaoyere (Ecuatoriana),Amazonia,2008,63.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),4
Cacaoyere (Ecuatoriana),Esmeraldas,2008,71.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),4
Cacaoyere (Ecuatoriana),Bolivar,2008,82.0,Ecuador,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),2
Cacaoyere (Ecuatoriana),Pichincha,2008,91.0,Ecuador,1,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),1
Callebaut,Grenade,2008,60.0,Belgium,2,Trinitario,Grenada,trinitario,0,0,0,3
Callebaut,Baking,2007,70.0,Belgium,1,,Ecuador,,,,,1
C-Amaro,Cuba,2014,75.0,Italy,2,,Cuba,,,,,2
C-Amaro,Dominican Republic,2014,72.0,Italy,3,,Dominican Republic,,,,,3
C-Amaro,"Lago di Como, Blu",2014,70.0,Italy,3,Blend,"Lago di Como, Blu",0,0,blend,0,4
C-Amaro,Ecuador,2013,100.0,Italy,3,,Ecuador,,,,,4
C-Amaro,Venezuela,2012,80.0,Italy,3,,Venezuela,,,,,3
C-Amaro,Sao Tome,2011,78.0,Italy,2,Forastero,Sao Tome,0,0,0,forastero,2
C-Amaro,Trinidad,2011,70.0,Italy,2,Trinitario,Trinidad,trinitario,0,0,0,2
Cao,Porcelana,2016,75.0,U.S.A,2,Criollo,Venezuela,0,criollo,0,0,2
Cao,Tanzania,2016,73.0,U.S.A,2,,Tanzania,,,,,3
Cao,"Porcelana, Batch 5163",2016,70.0,U.S.A,3,Criollo,Venezuela,0,criollo,0,0,3
Cao,Bolivia,2016,75.0,U.S.A,3,,Bolivia,,,,,3
Cao,Brazil,2016,70.0,U.S.A,3,Trinitario,Brazil,trinitario,0,0,0,4
Caoni (Tulicorp),Esmeraldas,2008,77.0,Ecuador,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),6
Caoni (Tulicorp),Manabi,2008,77.0,Ecuador,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),2
Caoni (Tulicorp),Los Rios,2008,77.0,Ecuador,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),3
Caoni (Tulicorp),Manabi,2008,55.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),3
Caoni (Tulicorp),Los Rios,2008,55.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),4
Caoni (Tulicorp),Esmeraldas,2008,55.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),4
Captain Pembleton,"Saidor Estate, Madang P.",2014,70.0,New Zealand,3,Trinitario,Papua New Guinea,trinitario,0,0,0,4
Captain Pembleton,Kulili Estate,2014,70.0,New Zealand,3,,Papua New Guinea,,,,,5
Caribeans,"Antigua, Special Reserve",2015,72.0,Costa Rica,3,,Guatemala,,,,,4
Caribeans,"Talamanca, Raul-Kekoldo community",2015,72.0,Costa Rica,3,,Costa Rica,,,,,4
Caribeans,Anselmo Paraiso Estate,2015,72.0,Costa Rica,3,,Costa Rica,,,,,4
Caribeans,Costa Rica,2012,72.0,Costa Rica,3,Forastero,Costa Rica,0,0,0,forastero,3
Caribeans,Costa Rica,2012,80.0,Costa Rica,2,Forastero,Costa Rica,0,0,0,forastero,3
Carlotta Chocolat,Arauca,2016,65.0,Colombia,3,Trinitario,Colombia,trinitario,0,0,0,3
Carlotta Chocolat,Tumaco,2016,65.0,Colombia,3,Trinitario,Colombia,trinitario,0,0,0,4
Carlotta Chocolat,Cordoba,2016,65.0,Colombia,3,Trinitario,Colombia,trinitario,0,0,0,4
Carlotta Chocolat,Huila,2016,65.0,Colombia,3,Trinitario,Colombia,trinitario,0,0,0,4
Carlotta Chocolat,Cesar,2016,65.0,Colombia,3,CCN51,Colombia,0,0,0,0,4
Castronovo,"Maya Mtn, Batch 454, Heirloom",2016,72.0,U.S.A,4,Trinitario,Belize,trinitario,0,0,0,6
Castronovo,"the lost city, gracias a dias, batch 362",2015,72.0,U.S.A,3,Trinitario,Honduras,trinitario,0,0,0,4
Castronovo,"Duarte, Batch 360",2015,70.0,U.S.A,3,"Criollo, Trinitario",Domincan Republic,"criollo, trinitario","criollo, trinitario",0,0,5
Castronovo,"Piaroa, Amazonas, Batch 350",2015,72.0,U.S.A,3,,Venezuela,,,,,4
Castronovo,Sierra Nevada,2014,72.0,U.S.A,3,"Criollo, Trinitario",Colombia,"criollo, trinitario","criollo, trinitario",0,0,4
Castronovo,Arauca,2014,76.0,U.S.A,3,"Criollo, Trinitario",Colombia,"criollo, trinitario","criollo, trinitario",0,0,4
Castronovo,Elvesia P.,2014,70.0,U.S.A,2,Trinitario,Dominican Republic,trinitario,0,0,0,3
Castronovo,Bolivia,2013,70.0,U.S.A,3,Trinitario,Bolivia,trinitario,0,0,0,3
Castronovo,Conacado,2013,73.0,U.S.A,3,Trinitario,Dominican Republic,trinitario,0,0,0,4
Castronovo,San Martin,2013,70.0,U.S.A,2,Criollo,Peru,0,criollo,0,0,2
Castronovo,"Guaniamo, Amazonas",2013,70.0,U.S.A,3,,Venezuela,,,,,4
Castronovo,Nicaragua,2013,72.0,U.S.A,3,Trinitario,Nicaragua,trinitario,0,0,0,4
Castronovo,Tumbes,2013,70.0,U.S.A,2,Criollo,Peru,0,criollo,0,0,3
Castronovo,Guaniamo,2013,72.0,U.S.A,3,,Venezuela,,,,,3
Cello,Ecuador,2014,70.0,U.S.A,2,,Ecuador,,,,,2
Cello,Peru,2014,70.0,U.S.A,2,,Peru,,,,,3
Cello,Venezuela,2014,70.0,U.S.A,2,,Venezuela,,,,,3
Cello,Bolivia,2014,70.0,U.S.A,3,,Bolivia,,,,,3
Cemoi,Equateur,2009,72.0,France,2,,Ecuador,,,,,3
Chaleur B,Uganda,2014,70.0,Canada,2,Forastero,Uganda,0,0,0,forastero,3
Charm School,Maya Mtn,2016,70.0,U.S.A,3,,Belize,,,,,4
Chchukululu (Tulicorp),Arriba,2010,55.0,Ecuador,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),3
Chchukululu (Tulicorp),Los Rios,2008,75.0,Ecuador,3,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),3
Chequessett,la Amistad,2014,70.0,U.S.A,3,,Costa Rica,,,,,4
Chloe Chocolat,Blend No. 1,2011,70.0,France,3,,Blend No. 1,,,,,4
Chocablog,Ecuador,2015,70.0,U.K,3,,Ecuador,,,,,4
Choco Del Sol,Maya Mountain w/ nibs,2014,75.0,Germany,3,Trinitario,Belize,trinitario,0,0,0,3
Choco Del Sol,Maya Mountain,2014,82.0,Germany,3,Trinitario,Belize,trinitario,0,0,0,4
Choco Dong,"Mekong Delta, early 2014 Harvest",2015,70.0,South Korea,2,Trinitario,Vietnam,trinitario,0,0,0,3
Choco Dong,"Tawau, Oct. 2015 Harvest",2015,70.0,South Korea,3,Trinitario,Malaysia,trinitario,0,0,0,4
Chocolarder,Peru,2015,65.0,U.K,2,Criollo,Peru,0,criollo,0,0,2
Chocolarder,Peru + nibs,2015,65.0,U.K,2,Criollo,Peru,0,criollo,0,0,3
Chocolarder,Dominican Republic,2015,80.0,U.K,2,,Dominican Republic,,,,,2
Chocola'te,Madagascar,2011,70.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,5
Chocola'te,Venezuela,2011,68.0,U.S.A,3,,Venezuela,,,,,5
Chocolate Alchemist-Philly,"Tumbes, ""Zarumilla""",2016,90.0,U.S.A,2,,Peru,,,,,2
Chocolate Alchemist-Philly,"Philly Blend, 5 plantations",2016,80.0,U.S.A,2,,"Philly Blend, 5 plantations",,,,,2
Chocolate Con Amor,Wild Bolivian,2016,70.0,U.S.A,2,,Bolivia,,,,,2
Chocolate Con Amor,Uganda,2016,70.0,U.S.A,2,,Uganda,,,,,3
Chocolate Con Amor,Dominican Republic,2016,60.0,U.S.A,3,,Dominican Republic,,,,,3
Chocolate Con Amor,Dominican Republic,2016,75.0,U.S.A,3,,Dominican Republic,,,,,3
Chocolate Con Amor,Ocumare,2016,80.0,U.S.A,3,Criollo (Ocumare),Venezuela,0,criollo (ocumare),0,0,3
Chocolate Con Amor,Ecuador,2016,70.0,U.S.A,3,,Ecuador,,,,,4
Chocolate Con Amor,Nicaragua,2016,80.0,U.S.A,2,,Nicaragua,,,,,3
Chocolate Conspiracy,Peru,2014,74.0,U.S.A,2,,Peru,,,,,3
Chocolate Makers,Tres Hombres,2015,75.0,Amsterdam,3,Trinitario,Dominican Republic,trinitario,0,0,0,4
Chocolate Makers,"Congo, Gorilla bar",2015,68.0,Amsterdam,3,Forastero,Congo,0,0,0,forastero,4
Chocolate Makers,"Peru, Awagum bar",2015,80.0,Amsterdam,3,Criollo,Peru,0,criollo,0,0,5
"Chocolate Tree, The",Maranon,2015,69.0,Scotland,3,Forastero (Nacional),Peru,0,0,0,forastero (nacional),5
"Chocolate Tree, The",Carenero Superior,2015,80.0,Scotland,3,Trinitario,Venezuela,trinitario,0,0,0,5
"Chocolate Tree, The",Peru,2013,70.0,Scotland,3,Forastero (Nacional),Peru,0,0,0,forastero (nacional),5
"Chocolate Tree, The",Ecuador,2012,82.0,Scotland,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),2
"Chocolate Tree, The",Peru,2012,68.0,Scotland,2,Criollo,Peru,0,criollo,0,0,3
"Chocolate Tree, The",Madagascar,2012,72.0,Scotland,3,Criollo,Madagascar,0,criollo,0,0,4
Chocolats Privilege,Xoconusco,2014,70.0,Canada,2,Criollo,Mexico,0,criollo,0,0,2
ChocoReko,Patanemo,2015,77.0,Japan,3,Criollo,Venezuela,0,criollo,0,0,3
Chocosol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",2011,65.0,Canada,3,,Mexico,,,,,4
Chocovic,Xoconusco,2010,71.0,Spain,3,Criollo,Mexico,0,criollo,0,0,4
Chocovic,Sambirano,2010,71.0,Spain,3,Trinitario,Madagascar,trinitario,0,0,0,4
Chocovic,Kendari,2009,60.0,Spain,3,,Kendari,,,,,4
Chocovic,Tarakan,2009,75.0,Spain,3,,Tarakan,,,,,4
Chocovic,Ocumare,2008,71.0,Spain,3,Criollo,Venezuela,0,criollo,0,0,4
Chocovic,"Bolivar, Guaranda",2007,71.0,Spain,2,Forastero (Arriba),Ecuador,0,0,0,forastero (arriba),2
Chocovic,Guyave,2007,71.0,Spain,2,Trinitario,Grenada,trinitario,0,0,0,2
Chocovic,Maragda,2007,70.0,Spain,3,Blend,Maragda,0,0,blend,0,3
Chocovivo,Tabasco,2015,65.0,U.S.A,2,Trinitario,Mexico,trinitario,0,0,0,2
Chocovivo,Tabasco,2015,75.0,U.S.A,2,Trinitario,Mexico,trinitario,0,0,0,2
Choklat,Ocumare,2009,80.0,Canada,2,Criollo,Venezuela,0,criollo,0,0,2
Choklat,"Porcelana, Tabasco",2009,70.0,Canada,2,Criollo,Mexico,0,criollo,0,0,3
Choklat,Brazilian,2009,70.0,Canada,3,,Brazil,,,,,3
Choklat,Brazilian,2009,80.0,Canada,3,,Brazil,,,,,3
Choklat,Ocumare,2009,70.0,Canada,3,Criollo,Venezuela,0,criollo,0,0,3
Chokolat Elot (Girard),Guadeloupe,2013,42.0,Martinique,2,,Martinique,,,,,3
Choocsol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",2016,75.0,Canada,3,,Mexico,,,,,4
Christopher Morel (Felchlin),"Maranon Canyon, Fortunato No. 4",2011,68.0,Canada,3,Forastero (Nacional),Peru,0,0,0,forastero (nacional),5
Chuao Chocolatier,Choroni,2009,61.0,U.S.A,3,Criollo,Venezuela,0,criollo,0,0,3
Chuao Chocolatier (Pralus),Chuao,2010,77.0,U.S.A,2,Trinitario,Venezuela,trinitario,0,0,0,3
Claudio Corallo,Terreiro Velho P.,2010,73.5,Sao Tome,3,Forastero,Sao Tome & Principe,0,0,0,forastero,5
Claudio Corallo,Terreiro Velho P. w/ sugar crystals,2008,80.0,Sao Tome,3,Forastero,Sao Tome & Principe,0,0,0,forastero,3
Claudio Corallo,Terreiro Velho P.,2008,75.0,Sao Tome,4,Forastero,Sao Tome & Principe,0,0,0,forastero,6
Claudio Corallo,Principe,2008,100.0,Sao Tome,1,Forastero,Sao Tome & Principe,0,0,0,forastero,1
Cloudforest,"Camino Verde P., Balao, Guayas, 2014",2015,73.0,U.S.A,3,,Ecuador,,,,,4
Coleman & Davis,Sambirano,2015,75.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,3
Compania de Chocolate (Salgado),Sur del Lago,2010,70.0,Argentina,3,,Venezuela,,,,,4
Compania de Chocolate (Salgado),Carenero Superior,2008,80.0,Argentina,2,Trinitario,Venezuela,trinitario,0,0,0,3
Compania de Chocolate (Salgado),Moxos,2008,72.0,Argentina,3,,Bolivia,,,,,4
Compania de Chocolate (Salgado),Ocumare,2008,70.0,Argentina,3,Criollo,Venezuela,0,criollo,0,0,5
Compania de Chocolate (Salgado),Esmeraldas,2008,88.0,Argentina,2,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),3
Condor,Camino Verde,2015,76.0,U.S.A,3,,Ecuador,,,,,4
Confluence,"Tien Giang, 2015, batch 10-2-16",2016,78.0,U.S.A,2,Trinitario,Vietnam,trinitario,0,0,0,3
Coppeneur,"Ecuador, Puristique",2013,65.0,Germany,3,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),4
Coppeneur,Ghana Puristique,2012,85.0,Germany,3,Forastero,Ghana,0,0,0,forastero,4
Coppeneur,Ecuador Puristique,2012,100.0,Germany,1,,Ecuador,,,,,1
Coppeneur,Uba Budo,2012,72.0,Germany,3,Forastero,Sao Tome & Principe,0,0,0,forastero,5
Coppeneur,Madagascar,2012,70.0,Germany,3,Trinitario,Madagascar,trinitario,0,0,0,4
Coppeneur,Grenada,2010,72.0,Germany,3,Trinitario,Grenada,trinitario,0,0,0,4
Coppeneur,Chuao,2010,70.0,Germany,3,Trinitario,Venezuela,trinitario,0,0,0,3
Coppeneur,"Los Rios, H. Iara",2010,72.0,Germany,2,Nacional,Ecuador,0,0,0,0,2
Coppeneur,Trinidad,2010,72.0,Germany,3,Trinitario,Trinidad,trinitario,0,0,0,3
Coppeneur,Jamaica,2010,72.0,Germany,3,Trinitario,Jamaica,trinitario,0,0,0,4
Coppeneur,Ocumare 61,2010,72.0,Germany,3,Criollo (Ocumare 61),Venezuela,0,criollo (ocumare 61),0,0,4
Coppeneur,"Porcelana, Apotequil",2009,72.0,Germany,3,Criollo,Peru,0,criollo,0,0,3
Coppeneur,"Porcelana, Apotequil",2009,62.0,Germany,3,Criollo,Peru,0,criollo,0,0,4
Coppeneur,Chuao 100hr,2009,70.0,Germany,3,"Criollo, Trinitario",Venezuela,"criollo, trinitario","criollo, trinitario",0,0,4
Coppeneur,Chuao 70hr,2009,70.0,Germany,3,"Criollo, Trinitario",Venezuela,"criollo, trinitario","criollo, trinitario",0,0,5
Coppeneur,"Porcelana, Tabasco, Mexico",2008,72.0,Germany,3,Criollo,Mexico,0,criollo,0,0,3
Coppeneur,"Porcelana, Venezuela",2008,72.0,Germany,3,Criollo (Porcelana),Venezuela,0,criollo (porcelana),0,0,3
Coppeneur,"Sambirano, Menava P.",2007,72.0,Germany,3,Trinitario,Madagascar,trinitario,0,0,0,3
Cote d' Or (Kraft),Sensations Intense,2006,70.0,Belgium,1,,Sensations Intense,,,,,1
Cravve,New Ireland,2014,70.0,Australia,2,Forastero,Papua New Guinea,0,0,0,forastero,2
Cravve,"Vanuatu, batch 2410",2014,83.0,Australia,2,Trinitario,Vanuatu,trinitario,0,0,0,3
Cravve,"Tanzania, batch a1",2012,75.0,Australia,3,Forastero,Tanzania,0,0,0,forastero,4
Cravve,"Bahia, batch a1213",2012,65.0,Australia,3,Trinitario,Brazil,trinitario,0,0,0,4
Cravve,"Namau Village, N. Taileva P., batch a2812",2012,67.0,Australia,3,Trinitario,Fiji,trinitario,0,0,0,4
Cravve,Vanuatu,2012,64.0,Australia,3,Trinitario,Vanuatu,trinitario,0,0,0,4
Cravve,Djual Island,2012,75.0,Australia,3,Forastero,Papua New Guinea,0,0,0,forastero,4
Creo,"""heirloom"", Arriba Nacional",2016,85.0,U.S.A,3,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),4
Creo,"""heirloom"", Arriba Nacional",2016,73.0,U.S.A,3,Forastero (Nacional),Ecuador,0,0,0,forastero (nacional),5
Daintree,Goodman Estate,2015,70.0,Australia,2,,Australia,,,,,3
Daintree,"Daintree Estates, N. Queensland",2011,70.0,Australia,3,,Australia,,,,,4
Dalloway,"Dominican Republic, batch 7",2017,72.0,U.S.A,2,,Dominican Republic,,,,,3
Damson,Robson Estate,2015,70.0,U.K,3,Trinitario,Trinidad,trinitario,0,0,0,3
Damson,Los Rios,2015,70.0,U.K,3,,Ecuador,,,,,4
Damson,Crayfish Bay aka Non Pariel Estate,2015,70.0,U.K,2,,Grenada,,,,,2
Damson,O'Payo,2015,70.0,U.K,2,,Nicaragua,,,,,3
Dandelion,"Zorzal Reserva, 2015 H., Kerchner",2016,70.0,U.S.A,3,,"Zorzal Reserva, 2015 H., Kerchner",,,,,5
Dandelion,"Maya Mtn., Break Bar- Snark",2015,70.0,U.S.A,3,Trinitario,Belize,trinitario,0,0,0,3
Dandelion,Maya Mountain,2014,70.0,U.S.A,3,Trinitario,Belize,trinitario,0,0,0,4
Dandelion,"Camino Verde P., Balao, Guayas, 2013",2014,70.0,U.S.A,3,,Ecuador,,,,,4
Dandelion,Buto,2014,70.0,U.S.A,2,,Liberia,,,,,3
Dandelion,"San Francisco de Macoris, Cibao region",2014,70.0,U.S.A,3,,Dominican Republic,,,,,5
Dandelion,"Cumboto, farmer Jose Lugo",2013,70.0,U.S.A,2,,Venezuela,,,,,3
Dandelion,Patanemo,2013,70.0,U.S.A,3,,Venezuela,,,,,4
Dandelion,"Mantuano, 2012",2013,70.0,U.S.A,3,,Venezuela,,,,,4
Dandelion,Papua New Guinea,2013,70.0,U.S.A,3,,Papua New Guinea,,,,,4
Dandelion,Upala,2012,70.0,U.S.A,3,,Costa Rica,,,,,3
Dandelion,Colombian,2012,70.0,U.S.A,3,,Colombia,,,,,4
Dandelion,"Elvesia, 2011",2012,70.0,U.S.A,3,,Dominican Republic,,,,,5
Dandelion,Dominican Republic,2011,70.0,U.S.A,3,,Dominican Republic,,,,,4
Dandelion,Madagascar,2011,70.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,4
Dandelion,Tanzania,2011,70.0,U.S.A,3,,Tanzania,,,,,4
Danta,Los Ujuxtes,2014,82.0,Guatemala,3,,Guatemala,,,,,4
Danta,Chuao,2012,75.0,Guatemala,3,Trinitario,Venezuela,trinitario,0,0,0,3
Danta,Los Ujuxtes,2012,70.0,Guatemala,3,,Guatemala,,,,,5
Danta,Sambirano,2012,70.0,Guatemala,3,Trinitario,Madagascar,trinitario,0,0,0,5
Danta,Las Acacias E.,2012,70.0,Guatemala,4,Criollo,Guatemala,0,criollo,0,0,6
Danta,"Oscuro, Finca Chimelb",2012,70.0,Guatemala,3,,Guatemala,,,,,4
Danta,Los Ujuxtes,2011,60.0,Guatemala,3,,Guatemala,,,,,4
Danta,Las Acacias E.,2009,75.0,Guatemala,3,Criollo,Guatemala,0,criollo,0,0,3
Danta,Las Acacias E.,2009,60.0,Guatemala,3,Criollo,Guatemala,0,criollo,0,0,4
DAR,"Venezuela, batch 122",2016,72.0,U.S.A,2,,Venezuela,,,,,3
DAR,Vietnam,2016,72.0,U.S.A,3,Trinitario,Vietnam,trinitario,0,0,0,3
DAR,"DUO, batch 002",2016,70.0,U.S.A,3,,"Ecuador, Costa Rica",,,,,4
Dark Forest,Bolivia,2016,75.0,U.S.A,3,,Bolivia,,,,,4
Dark Forest,Madagascar,2015,70.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,3
Dark Forest,Ocumare,2015,70.0,U.S.A,3,,Venezuela,,,,,4
Dark Forest,Tanzania,2015,70.0,U.S.A,3,,Tanzania,,,,,3
Dark Forest,Ecuador,2015,70.0,U.S.A,3,,Ecuador,,,,,4
Davis,Ghana,2013,70.0,U.S.A,2,Forastero,Ghana,0,0,0,forastero,2
Davis,Rainforest,2013,70.0,U.S.A,2,,Dominican Republic,,,,,3
Davis,Venezuela,2013,70.0,U.S.A,2,,Venezuela,,,,,3
Davis,West Africa,2012,58.0,U.S.A,3,Forastero,West Africa,0,0,0,forastero,4
De Mendes,"Nativo, Varzea",2015,72.0,Brazil,3,,Brazil,,,,,4
De Mendes,"Selvagem, Jari",2015,65.0,Brazil,3,,Brazil,,,,,4
De Villiers,Bundibugyo District,2016,70.0,South Africa,2,Forastero,Uganda,0,0,0,forastero,2
De Villiers,"Sambirano Valley, batch 2477",2016,70.0,South Africa,3,,Madagascar,,,,,3
Dean and Deluca (Belcolade),Madagascar,2007,66.0,U.S.A,2,Trinitario,Madagascar,trinitario,0,0,0,2
Dean and Deluca (Belcolade),Costa Rica,2007,64.0,U.S.A,3,,Costa Rica,,,,,3
Dean and Deluca (Belcolade),Ecuador,2007,71.0,U.S.A,3,,Ecuador,,,,,3
Dean and Deluca (Belcolade),Ghana,2007,60.0,U.S.A,3,Forastero,Ghana,0,0,0,forastero,3
Dean and Deluca (Belcolade),Papua New Guinea,2007,64.0,U.S.A,3,,Papua New Guinea,,,,,3
Dean and Deluca (Belcolade),Peru,2007,64.0,U.S.A,3,,Peru,,,,,3
Debauve & Gallais (Michel Cluizel),Papua New Guinea,2009,64.0,France,3,,Papua New Guinea,,,,,3
Debauve & Gallais (Michel Cluizel),Venezuela,2008,66.0,France,3,,Venezuela,,,,,5
Desbarres,"Kilombero, batch 41",2016,72.0,Canada,2,,Tanzania,,,,,2
DeVries,Bolivian,2008,80.0,U.S.A,2,,Bolivia,,,,,3
DeVries,Costa Rica,2007,77.0,U.S.A,3,Trinitario,Costa Rica,trinitario,0,0,0,4
DeVries,Dominican Republic,2007,77.0,U.S.A,3,,Dominican Republic,,,,,4
Dick Taylor,Lanquin Estate,2017,70.0,U.S.A,3,,Guatemala,,,,,5
Dick Taylor,Tien Giang,2016,78.0,U.S.A,3,Trinitario,Vietnam,trinitario,0,0,0,4
Dick Taylor,"Alto Beni, Wild Harvest, Limited Ed.",2015,70.0,U.S.A,3,,Bolivia,,,,,5
Dick Taylor,Elvesia,2014,74.0,U.S.A,3,,Dominican Republic,,,,,4
Dick Taylor,"Ecuador, Choc. Garage Exclusive",2013,70.0,U.S.A,3,,Ecuador,,,,,4
Dick Taylor,Camino Verde,2013,76.0,U.S.A,3,,Ecuador,,,,,4
Dick Taylor,Bolivia,2012,75.0,U.S.A,2,,Bolivia,,,,,3
Dick Taylor,Belize,2012,72.0,U.S.A,2,Trinitario,Belize,trinitario,0,0,0,3
Dick Taylor,Sambirano,2011,80.0,U.S.A,2,Trinitario,Madagascar,trinitario,0,0,0,3
Dick Taylor,Sambirano,2011,72.0,U.S.A,3,Trinitario,Madagascar,trinitario,0,0,0,3
Dick Taylor,Mantuano,2011,75.0,U.S.A,2,Criollo,Venezuela,0,criollo,0,0,3
Dick Taylor,La Red,2011,74.0,U.S.A,3,,Dominican Republic,,,,,3
Dick Taylor,Ecuador,2011,70.0,U.S.A,3,,Ecuador,,,,,4
Doble & Bignall,Puerto Cabello,2015,85.0,U.K,3,,Venezuela,,,,,3
Doble & Bignall,"Panama, Raven",2014,72.0,U.K,3,,Panama,,,,,4
